psu,hhno,n_member,hhsize,hh_sample_weight,headname,hhldsex,dist,urbrur,vdcmun,tole,ward,ea,fmlymemb,memb5,totmemb
5022,6,4,4,1318.328491,confidential,1,5,1,0,,4,0,4,4,4
5022,7,5,5,1318.328491,confidential,1,5,1,0,,4,0,5,5,5
5022,8,5,5,1318.328491,confidential,1,5,1,0,Aamtola,4,0,5,4,5
5022,9,5,5,1318.328491,confidential,1,5,1,0,Bhakari tol,4,0,5,5,5
5022,10,5,5,1318.328491,confidential,1,5,1,0,,4,0,5,5,5
5022,11,6,6,1318.328491,confidential,1,5,1,0,Aamtola,4,0,6,6,6
5022,12,6,6,1318.328491,confidential,1,5,1,0,,4,0,6,6,6
5022,13,7,7,1318.328491,confidential,1,5,1,0,,4,0,7,6,7
5022,14,7,7,1318.328491,confidential,1,5,1,0,Daulatpur,4,0,7,6,7
5022,15,10,10,1318.328491,confidential,1,5,1,0,Kishan tol,4,0,10,9,10
5023,1,2,2,1092.279541,confidential,1,5,1,0,,3,0,2,2,2
5023,2,2,2,1092.279541,confidential,1,5,1,0,,3,0,2,2,2
5023,3,3,3,1092.279541,confidential,1,5,1,0,,3,0,3,3,3
5023,4,3,3,1092.279541,confidential,1,5,1,0,,3,0,3,3,3
5023,5,3,3,1092.279541,confidential,2,5,1,0,Nabaratna,3,0,3,2,3
5023,6,3,3,1092.279541,confidential,1,5,1,0,Shanti tole,3,0,3,3,3
5023,7,4,4,1092.279541,confidential,2,5,1,0,,3,0,4,4,4
5023,8,4,4,1092.279541,confidential,1,5,1,0,,3,0,4,3,4
5023,9,4,4,1092.279541,confidential,1,5,1,0,Dorchheu,3,0,4,3,4
5023,10,4,4,1092.279541,confidential,1,5,1,0,Dhamitole,3,0,4,3,4
5023,11,5,5,1092.279541,confidential,1,5,1,0,,3,0,5,5,5
5023,12,5,5,1092.279541,confidential,1,5,1,0,Dipendra chok.,3,0,5,5,5
5023,13,6,6,1092.279541,confidential,1,5,1,0,Jharana tole,3,0,6,6,6
5023,14,6,6,1092.279541,confidential,1,5,1,0,Dhami tole,3,0,6,5,6
5023,15,9,9,1092.279541,confidential,1,5,1,0,,3,0,9,8,9
5024,1,3,3,1318.328491,confidential,2,5,2,0,Kamalpur,7,0,3,1,3
5024,2,4,4,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,4,4,4
5024,3,4,4,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,4,4,4
5024,4,4,4,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,4,4,4
5024,5,5,5,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,5,5,5
5024,6,5,5,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,5,5,5
5024,7,5,5,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,5,5,5
5024,8,5,5,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,5,5,5
5024,9,5,5,1318.328491,confidential,2,5,2,0,Kamalpur,7,0,5,5,7
5024,10,6,6,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,6,4,6
5024,11,6,6,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,6,5,6
5024,12,6,6,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,7,5,7
5024,13,7,7,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,7,6,7
5024,14,10,10,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,10,8,10
5024,15,11,11,1318.328491,confidential,1,5,2,0,Kamalpur,7,0,11,9,11
5025,1,1,1,1092.279541,confidential,2,5,1,0,biran tole.,7,0,1,1,1
5025,2,2,2,1092.279541,confidential,2,5,1,0,Biran tole,7,0,2,2,2
5025,3,2,2,1092.279541,confidential,2,5,1,0,khanepani tole,7,0,2,2,2
5025,4,3,3,1092.279541,confidential,2,5,1,0,Biran tole,7,0,3,3,3
5025,5,3,3,1092.279541,confidential,1,5,1,0,hulak line,7,0,3,3,3
5025,6,3,3,1092.279541,confidential,1,5,1,0,Bazar line,7,0,3,3,3
5025,7,4,4,1092.279541,confidential,2,5,1,0,letang bazar,7,0,4,3,4
5025,8,4,4,1092.279541,confidential,1,5,1,0,Letang Bazar,7,0,4,2,4
5025,9,4,4,1092.279541,confidential,1,5,1,0,Bazar line,7,0,4,4,4
5025,10,5,5,1092.279541,confidential,2,5,1,0,Biran tole,7,0,5,5,5
5025,11,5,5,1092.279541,confidential,1,5,1,0,Biran tole,7,0,5,5,5
5025,12,5,5,1092.279541,confidential,2,5,1,0,Darjiling line,7,0,5,5,5
5025,13,6,6,1092.279541,confidential,1,5,1,0,Biran tole,7,0,6,6,6
5025,14,6,6,1092.279541,confidential,1,5,1,0,Gobha line,7,0,6,5,6
5025,15,7,7,1092.279541,confidential,1,5,1,0,milanchowk,7,0,7,6,7
5026,1,1,1,1318.328491,confidential,2,5,2,0,Kumal tol,5,0,1,1,1
5026,2,2,2,1318.328491,confidential,2,5,2,0,Jhagadebari,5,0,2,1,2
5026,3,2,2,1318.328491,confidential,1,5,2,0,Dumretol,5,0,2,2,2
5026,4,3,3,1318.328491,confidential,1,5,2,0,Kumaltol,5,0,3,3,3
5026,5,3,3,1318.328491,confidential,1,5,2,0,Jhagadebari,5,0,3,2,3
5026,6,3,3,1318.328491,confidential,1,5,2,0,Kulbote tol,5,0,3,3,3
5026,7,4,4,1318.328491,confidential,1,5,2,0,Dhobi khola,5,0,4,4,4
5026,8,4,4,1318.328491,confidential,1,5,2,0,Dumre tol,5,0,4,2,4
5026,9,5,5,1318.328491,confidential,2,5,2,0,Puchhartol,5,0,5,5,5
5026,10,5,5,1318.328491,confidential,1,5,2,0,Dumre tol,5,0,5,5,5
5026,11,6,6,1318.328491,confidential,1,5,2,0,Kumal gau,5,0,6,6,6
5026,12,6,6,1318.328491,confidential,1,5,2,0,Jhagadetol,5,0,6,5,6
5026,13,6,6,1318.328491,confidential,1,5,2,0,Suntaletol,5,0,6,5,6
5026,14,7,7,1318.328491,confidential,1,5,2,0,Kulbote tol,5,0,7,6,7
5026,15,9,9,1318.328491,confidential,1,5,2,0,9816334255,5,0,9,8,9
5027,1,2,2,1092.279541,confidential,1,5,1,0,Pashupatinagar,8,0,2,2,2
5027,2,2,2,1092.279541,confidential,1,5,1,0,Pashupatinagar,8,0,2,2,2
5027,3,3,3,1092.279541,confidential,1,5,1,0,Pashupatinagar,8,0,3,2,3
5027,4,3,3,1092.279541,confidential,2,5,1,0,Mangalbare,8,0,3,3,3
5027,5,3,3,1092.279541,confidential,2,5,1,0,Mangalbare,8,0,3,2,3
5027,6,4,4,1092.279541,confidential,2,5,1,0,Aadarsa Tole,8,0,4,4,4
5027,7,4,4,1092.279541,confidential,1,5,1,0,Riguwa,8,0,4,4,4
5027,8,4,4,1092.279541,confidential,1,5,1,0,Pragati Tole,8,0,4,4,4
5027,9,4,4,1092.279541,confidential,2,5,1,0,Aadarsa Tole,8,0,4,3,4
5027,10,5,5,1092.279541,confidential,2,5,1,0,Aadarsa Tole,8,0,5,3,5
5027,11,5,5,1092.279541,confidential,1,5,1,0,Mangalbare,8,0,5,5,5
5027,12,5,5,1092.279541,confidential,1,5,1,0,Triveni Tole,8,0,5,5,5
5027,13,6,6,1092.279541,confidential,1,5,1,0,Mangalbare,8,0,6,5,6
5027,14,7,7,1092.279541,confidential,1,5,1,0,Pashupatinagar,8,0,7,6,7
5027,15,11,11,1092.279541,confidential,1,5,1,0,Aayabari,8,0,11,10,11
5028,1,2,2,1318.328491,confidential,1,5,2,0,karsiya,2,0,2,2,2
5028,2,3,3,1318.328491,confidential,1,5,2,0,karsiya,2,0,3,2,3
5028,3,4,4,1318.328491,confidential,1,5,2,0,harakpur,2,0,4,4,4
5028,4,4,4,1318.328491,confidential,1,5,2,0,karsiya,2,0,4,4,4
5028,5,4,4,1318.328491,confidential,1,5,2,0,karsiya,2,0,4,4,4
5028,6,5,5,1318.328491,confidential,1,5,2,0,karsiya,2,0,5,4,5
5028,7,5,5,1318.328491,confidential,1,5,2,0,karsiya,2,0,5,5,5
5028,8,5,5,1318.328491,confidential,1,5,2,0,karsiya,2,0,5,5,5
5028,9,5,5,1318.328491,confidential,1,5,2,0,karsiya,2,0,5,5,5
5028,10,6,6,1318.328491,confidential,1,5,2,0,karsiya,2,0,6,6,6
5028,11,6,6,1318.328491,confidential,1,5,2,0,karsiya,2,0,6,6,6
5028,12,7,7,1318.328491,confidential,1,5,2,0,karsiya,2,0,7,5,7
5028,13,8,8,1318.328491,confidential,1,5,2,0,karsiya,2,0,8,8,8
5028,14,9,9,1318.328491,confidential,1,5,2,0,karsiya,2,0,9,7,9
5028,15,12,12,1318.328491,confidential,2,5,2,0,karsiya,2,0,12,9,12
5029,1,2,2,1318.328491,confidential,1,5,2,0,Mailitol,2,0,2,2,2
5029,2,2,2,1318.328491,confidential,2,5,2,0,Tanki tol,2,0,2,2,2
5029,3,3,3,1318.328491,confidential,1,5,2,0,Ganga Chok,2,0,3,2,3
5029,4,3,3,1318.328491,confidential,1,5,2,0,Tankitol,2,0,3,3,3
5029,5,3,3,1318.328491,confidential,1,5,2,0,Tanki Sakama,2,0,3,3,3
5029,6,4,4,1318.328491,confidential,1,5,2,0,Tanki labtoli,2,0,4,4,4
5029,7,4,4,1318.328491,confidential,1,5,2,0,Sakmaha tol,2,0,4,3,4
5029,8,4,4,1318.328491,confidential,1,5,2,0,Tankitol,2,0,4,4,4
5029,9,4,4,1318.328491,confidential,2,5,2,0,Tankitol,2,0,4,4,4
5029,10,5,5,1318.328491,confidential,1,5,2,0,Lobtoli,2,0,5,5,5
5029,11,5,5,1318.328491,confidential,1,5,2,0,Sakmaha tol,2,0,5,5,5
5029,12,5,5,1318.328491,confidential,1,5,2,0,Tankitol,2,0,5,5,5
5029,13,6,6,1318.328491,confidential,1,5,2,0,Tharupati,2,0,6,4,6
5029,14,6,6,1318.328491,confidential,2,5,2,0,Tankitol,2,0,6,6,6
5029,15,8,8,1318.328491,confidential,1,5,2,0,Tankitol,2,0,8,8,8
5030,1,2,2,1108.466675,confidential,2,6,1,0,Akamba,16,0,2,1,3
5030,2,4,4,1108.466675,confidential,2,6,1,0,Akamba,16,0,4,4,4
5030,3,5,5,1108.466675,confidential,1,6,1,0,Akamba,16,0,5,5,5
5030,4,6,6,1108.466675,confidential,1,6,1,0,Akamba,16,0,6,5,7
5030,5,4,4,1108.466675,confidential,2,6,1,0,Akamba,16,0,4,4,5
5030,6,1,1,1108.466675,confidential,2,6,1,0,Akamba,16,0,1,1,1
5030,7,6,6,1108.466675,confidential,1,6,1,0,Akamba,16,0,6,6,6
5030,8,3,3,1108.466675,confidential,1,6,1,0,Akamba,16,0,3,3,3
5030,9,2,2,1108.466675,confidential,2,6,1,0,Naya Tole,16,0,2,2,2
5030,10,5,5,1108.466675,confidential,1,6,1,0,Milan Chook,16,0,5,4,6
5030,11,4,4,1108.466675,confidential,2,6,1,0,Akamba,16,0,4,4,5
5030,12,3,3,1108.466675,confidential,2,6,1,0,Akamba,16,0,3,3,4
5030,13,4,4,1108.466675,confidential,1,6,1,0,Akamba,16,0,4,4,4
5030,14,3,3,1108.466675,confidential,2,6,1,0,Akamba,16,0,3,3,4
5030,15,5,5,1108.466675,confidential,1,6,1,0,Akamba,16,0,4,3,5
5031,1,4,4,1318.328491,confidential,1,6,2,0,Aurabani,3,0,4,3,4
5031,2,6,6,1318.328491,confidential,1,6,2,0,Aurabani,3,0,6,6,6
5031,3,5,5,1318.328491,confidential,1,6,2,0,Aurawani,3,0,5,5,5
5031,4,3,3,1318.328491,confidential,1,6,2,0,Pashim Tole,3,0,3,2,3
5031,5,3,3,1318.328491,confidential,1,6,2,0,Aurabani,3,0,3,3,3
5031,6,4,4,1318.328491,confidential,1,6,2,0,Aurawani,3,0,4,4,4
5031,7,5,5,1318.328491,confidential,1,6,2,0,Aurabani,3,0,5,5,5
5031,8,8,8,1318.328491,confidential,1,6,2,0,Aurawani,3,0,8,6,8
5031,9,4,4,1318.328491,confidential,1,6,2,0,Aurawani,3,0,4,4,4
5031,10,3,3,1318.328491,confidential,1,6,2,0,Aurawani,3,0,3,3,3
5031,11,5,5,1318.328491,confidential,1,6,2,0,Aurawani,3,0,5,5,5
5031,12,6,6,1318.328491,confidential,1,6,2,0,Aurawani,3,0,6,6,6
5031,13,2,2,1318.328491,confidential,1,6,2,0,Aurawani,3,0,2,2,2
5031,14,3,3,1318.328491,confidential,1,6,2,0,Aurawani,3,0,3,3,3
5031,15,2,2,1318.328491,confidential,1,6,2,0,Aurawani,3,0,2,2,2
5032,1,1,1,1318.328491,confidential,2,6,2,0,Punarbas,3,0,1,1,1
5032,2,2,2,1318.328491,confidential,1,6,2,0,Punarbas,3,0,2,2,3
5032,3,2,2,1318.328491,confidential,1,6,2,0,Punarbas,3,0,2,2,2
5032,4,3,3,1318.328491,confidential,2,6,2,0,Punarbas,3,0,3,3,4
5032,5,2,2,1318.328491,confidential,1,6,2,0,Punarbas,3,0,2,2,3
5032,6,4,4,1318.328491,confidential,1,6,2,0,Hatkhola,3,0,4,3,4
5032,7,4,4,1318.328491,confidential,1,6,2,0,Punarbas,3,0,4,4,4
5032,8,4,4,1318.328491,confidential,1,6,2,0,Punarbas,3,0,4,4,4
5032,9,4,4,1318.328491,confidential,1,6,2,0,Punarbas,3,0,4,4,4
5032,10,4,4,1318.328491,confidential,1,6,2,0,Punarbas,3,0,4,4,6
5032,11,5,5,1318.328491,confidential,2,6,2,0,Punarbas,3,0,5,5,5
5032,12,5,5,1318.328491,confidential,2,6,2,0,Punarbas,3,0,5,4,8
5032,13,4,4,1318.328491,confidential,1,6,2,0,Punarbas,3,0,4,4,5
5032,14,6,6,1318.328491,confidential,1,6,2,0,Punarbas,3,0,6,6,6
5032,15,9,9,1318.328491,confidential,1,6,2,0,Punarbas,3,0,9,7,12
5033,1,1,1,1092.279541,confidential,1,6,1,0,Om Santi Tole,2,0,1,1,1
5033,2,2,2,1092.279541,confidential,1,6,1,0,Omsanti Tole,2,0,2,2,3
5033,3,2,2,1092.279541,confidential,1,6,1,0,Bhasi Pokhari,2,0,2,2,4
5033,4,3,3,1092.279541,confidential,2,6,1,0,Omsanti Tole,2,0,3,3,4
5033,5,3,3,1092.279541,confidential,1,6,1,0,Milan Tole,2,0,3,3,4
5033,6,3,3,1092.279541,confidential,1,6,1,0,Cinemahall Aghi,2,0,3,2,3
5033,7,4,4,1092.279541,confidential,2,6,1,0,Omsanti Tole,2,0,4,4,4
5033,8,4,4,1092.279541,confidential,1,6,1,0,Plating Tole,2,0,4,4,4
5033,9,4,4,1092.279541,confidential,1,6,1,0,Purano Tole,2,0,4,4,4
5033,10,4,4,1092.279541,confidential,1,6,1,0,Cinemahall Aghi,2,0,4,4,4
5033,11,5,5,1092.279541,confidential,1,6,1,0,Tawar Tole,2,0,5,5,5
5033,12,5,5,1092.279541,confidential,1,6,1,0,Pokhariya,2,0,5,5,6
5033,13,6,6,1092.279541,confidential,1,6,1,0,Lagauna chook,2,0,6,4,6
5033,14,6,6,1092.279541,confidential,1,6,1,0,Shiv Tole,2,0,6,6,6
5033,15,8,8,1092.279541,confidential,1,6,1,0,Adarsa Tole,2,0,8,8,8
5034,1,1,1,1108.466675,confidential,2,6,1,0,Mangalbare Chook,11,0,1,1,1
5034,2,2,2,1108.466675,confidential,2,6,1,0,Sangam Chook,11,0,2,1,3
5034,3,3,3,1108.466675,confidential,1,6,1,0,AyaiSworya Marg,11,0,3,2,3
5034,4,3,3,1108.466675,confidential,2,6,1,0,Bagal Marg,11,0,3,3,4
5034,5,3,3,1108.466675,confidential,1,6,1,0,Kurbita Chook,11,0,3,3,3
5034,6,3,3,1108.466675,confidential,2,6,1,0,Kha Line,11,0,3,3,5
5034,7,4,4,1108.466675,confidential,2,6,1,0,Riting Tole,11,0,4,4,4
5034,8,4,4,1108.466675,confidential,1,6,1,0,Bagal Marg,11,0,4,4,5
5034,9,4,4,1108.466675,confidential,1,6,1,0,Sangam Chook,11,0,4,4,4
5034,10,4,4,1108.466675,confidential,2,6,1,0,Bisnu Chook,11,0,4,4,5
5034,11,5,5,1108.466675,confidential,1,6,1,0,Riting Tole,11,0,5,5,5
5034,12,5,5,1108.466675,confidential,2,6,1,0,Mirmire Marg,11,0,5,4,6
5034,13,5,5,1108.466675,confidential,2,6,1,0,Riting Swotantra Tole,11,0,5,5,5
5034,14,6,6,1108.466675,confidential,1,6,1,0,Sangam Chook,11,0,6,6,6
5034,15,7,7,1108.466675,confidential,1,6,1,0,Sangam Chook,11,0,7,7,7
5035,1,5,5,1318.328491,confidential,1,6,2,0,Sitpur Bichatole,5,0,5,5,6
5035,2,3,3,1318.328491,confidential,2,6,2,0,Mill Tole,5,0,3,3,4
5035,3,6,6,1318.328491,confidential,1,6,2,0,Jhanda Tole,5,0,6,6,6
5035,4,2,2,1318.328491,confidential,1,6,2,0,Musahar Tole,5,0,2,2,2
5035,5,4,4,1318.328491,confidential,1,6,2,0,Jiten Risidev,5,0,4,3,4
5035,6,5,5,1318.328491,confidential,1,6,2,0,Sitpur Purba Tole,5,0,5,4,6
5035,7,7,7,1318.328491,confidential,1,6,2,0,Sitpur Purba Tole,5,0,7,7,10
5035,8,3,3,1318.328491,confidential,1,6,2,0,Sitpur Nahar Tole,5,0,3,3,4
5035,9,4,4,1318.328491,confidential,1,6,2,0,Prati Tole,5,0,4,4,4
5035,10,3,3,1318.328491,confidential,1,6,2,0,Sitpur Pashimtole,5,0,3,3,4
5035,11,2,2,1318.328491,confidential,1,6,2,0,Sitpur,5,0,2,2,6
5035,12,5,5,1318.328491,confidential,1,6,2,0,Sitapur Mandir,5,0,5,5,5
5035,13,4,4,1318.328491,confidential,1,6,2,0,Bhojpure Tole,5,0,4,4,6
5035,14,8,8,1318.328491,confidential,1,6,2,0,School Tole,5,0,8,6,10
5035,15,3,3,1318.328491,confidential,1,6,2,0,Sitpur School Tole,5,0,3,3,3
5036,1,2,2,1108.466675,confidential,2,6,1,0,Jutbikasha,8,0,2,2,2
5036,2,3,3,1108.466675,confidential,2,6,1,0,Jutbikasha,8,0,3,2,3
5036,3,4,4,1108.466675,confidential,1,6,1,0,Jutebikasha,8,0,4,4,4
5036,4,5,5,1108.466675,confidential,1,6,1,0,Guransha Chhok,8,0,5,5,5
5036,5,6,6,1108.466675,confidential,1,6,1,0,Guransa Chhok,8,0,6,6,8
5036,6,3,3,1108.466675,confidential,2,6,1,0,Guras Chook,8,0,3,3,3
5036,7,7,7,1108.466675,confidential,1,6,1,0,Mallik Tole,8,0,7,5,7
5036,8,4,4,1108.466675,confidential,1,6,1,0,Plating,8,0,4,4,4
5036,9,2,2,1108.466675,confidential,2,6,1,0,Hatiya Line,8,0,2,2,2
5036,10,12,12,1108.466675,confidential,1,6,1,0,Laliguras Marg,8,0,12,12,12
5036,11,3,3,1108.466675,confidential,1,6,1,0,Laliguras Marg,8,0,3,2,3
5036,12,4,4,1108.466675,confidential,1,6,1,0,Jutbikasha,8,0,4,4,4
5036,13,5,5,1108.466675,confidential,1,6,1,0,SUkumbasi Tole,8,0,5,3,5
5036,14,4,4,1108.466675,confidential,1,6,1,0,Oceyan Park,8,0,4,4,4
5036,15,3,3,1108.466675,confidential,1,6,1,0,Dakshinkali Tole,8,0,3,3,3
5037,1,1,1,1108.466675,confidential,2,6,1,0,Deurali,22,0,1,1,1
5037,2,2,2,1108.466675,confidential,1,6,1,0,Deurali,22,0,2,2,2
5037,3,5,5,1108.466675,confidential,2,6,1,0,Deurali,22,0,5,5,5
5037,4,4,4,1108.466675,confidential,2,6,1,0,Deurali,22,0,4,4,4
5037,5,3,3,1108.466675,confidential,1,6,1,0,Deurali,22,0,3,3,3
5037,6,3,3,1108.466675,confidential,2,6,1,0,Deurali,22,0,3,3,3
5037,7,4,4,1108.466675,confidential,1,6,1,0,Deurali,22,0,4,4,4
5037,8,4,4,1108.466675,confidential,2,6,1,0,Deurali,22,0,4,4,4
5037,9,5,5,1108.466675,confidential,2,6,1,0,Deurali,22,0,5,5,6
5037,10,4,4,1108.466675,confidential,1,6,1,0,Deurali,22,0,4,3,4
5037,11,5,5,1108.466675,confidential,1,6,1,0,Deurali,22,0,5,5,5
5037,12,5,5,1108.466675,confidential,1,6,1,0,Sukumbasi,22,0,5,5,5
5037,13,6,6,1108.466675,confidential,1,6,1,0,Deurali,22,0,6,4,6
5037,14,6,6,1108.466675,confidential,1,6,1,0,Kirat Chook,22,0,6,6,6
5037,15,7,7,1108.466675,confidential,1,6,1,0,Deurali,22,0,7,7,7
5038,1,3,3,1318.328491,confidential,1,6,2,0,Sah Tole,5,0,3,2,3
5038,2,9,9,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,9,8,10
5038,3,4,4,1318.328491,confidential,1,6,2,0,Urau Tole,5,0,4,4,4
5038,4,5,5,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,5,5,5
5038,5,4,4,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,4,4,4
5038,6,6,6,1318.328491,confidential,1,6,2,0,Ga.Bi. Sa.Chheu,5,0,6,5,6
5038,7,3,3,1318.328491,confidential,2,6,2,0,Tanmuna,5,0,3,3,4
5038,8,4,4,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,4,3,4
5038,9,5,5,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,5,5,5
5038,10,1,1,1318.328491,confidential,2,6,2,0,uraw tol,5,0,1,1,2
5038,11,3,3,1318.328491,confidential,2,6,2,0,Sadhe Tole,5,0,3,3,4
5038,12,5,5,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,5,4,5
5038,13,4,4,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,4,2,4
5038,14,6,6,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,6,6,6
5038,15,7,7,1318.328491,confidential,1,6,2,0,Tanmuna,5,0,7,7,7
5039,1,5,5,1318.328491,confidential,1,15,1,0,Bajrahi,9,0,5,4,8
5039,2,3,3,1318.328491,confidential,1,15,1,0,Bajrahat,9,0,3,3,3
5039,3,3,3,1318.328491,confidential,2,15,1,0,Bajrahi,9,0,3,3,4
5039,4,3,3,1318.328491,confidential,2,15,1,0,Bajrahat,9,0,3,3,4
5039,5,4,4,1318.328491,confidential,1,15,1,0,Bjrahi,9,0,4,4,4
5039,6,5,5,1318.328491,confidential,1,15,1,0,Bagahi,9,0,5,5,7
5039,7,5,5,1318.328491,confidential,1,15,1,0,Bajrahat,9,0,5,5,5
5039,8,5,5,1318.328491,confidential,1,15,1,0,Bajrahat,9,0,5,4,5
5039,9,6,6,1318.328491,confidential,1,15,1,0,Bajrahat,9,0,6,5,6
5039,10,6,6,1318.328491,confidential,1,15,1,0,Bajrahi,9,0,6,6,6
5039,11,7,7,1318.328491,confidential,1,15,1,0,Bajrahi,9,0,7,6,7
5039,12,7,7,1318.328491,confidential,1,15,1,0,Bajrahat,9,0,7,5,10
5039,13,8,8,1318.328491,confidential,1,15,1,0,Bajrahi,9,0,8,6,8
5039,14,9,9,1318.328491,confidential,1,15,1,0,Bagahi,9,0,9,8,10
5039,15,12,12,1318.328491,confidential,1,15,1,0,Bagahi,9,0,12,11,12
5040,1,3,3,1092.279541,confidential,1,15,2,0,Bichala Tole,1,0,3,2,3
5040,2,2,2,1092.279541,confidential,1,15,2,0,Lawaka Tole,1,0,2,2,2
5040,3,4,4,1092.279541,confidential,2,15,2,0,Belhi Paschhim,1,0,4,4,8
5040,4,4,4,1092.279541,confidential,2,15,2,0,SchoolChheu,1,0,4,4,5
5040,5,5,5,1092.279541,confidential,2,15,2,0,Belhi Paschim,1,0,5,5,5
5040,6,4,4,1092.279541,confidential,2,15,2,0,BelhiTole,1,0,4,4,5
5040,7,5,5,1092.279541,confidential,1,15,2,0,Nawaka Tole,1,0,5,4,5
5040,8,5,5,1092.279541,confidential,1,15,2,0,Naya Tole,1,0,5,3,5
5040,9,5,5,1092.279541,confidential,1,15,2,0,Labka Tole,1,0,5,5,5
5040,10,5,5,1092.279541,confidential,1,15,2,0,School Chheu,1,0,5,4,6
5040,11,7,7,1092.279541,confidential,1,15,2,0,Purbariya Tole,1,0,7,5,8
5040,12,7,7,1092.279541,confidential,1,15,2,0,NawakaTole,1,0,7,6,8
5040,13,8,8,1092.279541,confidential,1,15,2,0,Nahar Chheu,1,0,8,7,8
5040,14,9,9,1092.279541,confidential,1,15,2,0,Bichla Tole,1,0,9,6,10
5040,15,12,12,1092.279541,confidential,1,15,2,0,PurbariyaTole,1,0,12,12,12
5041,1,7,7,1318.328491,confidential,1,15,2,0,Dangrahi,4,0,7,7,7
5041,2,5,5,1318.328491,confidential,1,15,2,0,Dangrahi,4,0,5,5,5
5041,3,2,2,1318.328491,confidential,1,15,2,0,Dangrahi,4,0,2,2,2
5041,4,3,3,1318.328491,confidential,2,15,2,0,Dangrahi,4,0,3,2,4
5041,5,5,5,1318.328491,confidential,1,15,2,0,Dangrahi,4,0,5,4,5
5041,6,4,4,1318.328491,confidential,1,15,2,0,Dangrahi,4,0,4,4,4
5041,7,4,4,1318.328491,confidential,2,15,2,0,Dangrahi,4,0,4,3,5
5041,8,3,3,1318.328491,confidential,1,15,2,0,Dangrahi,4,0,3,2,3
5041,9,2,2,1318.328491,confidential,1,15,2,0,Dhatitole,4,0,2,2,2
5041,10,8,8,1318.328491,confidential,2,15,2,0,Dhatitole,4,0,8,8,8
5041,11,6,6,1318.328491,confidential,1,15,2,0,Dhatitole,4,0,6,5,6
5041,12,5,5,1318.328491,confidential,1,15,2,0,Dhatitole,4,0,5,5,5
5041,13,6,6,1318.328491,confidential,1,15,2,0,Dhatitole,4,0,6,5,8
5041,14,5,5,1318.328491,confidential,2,15,2,0,Dhatitole,4,0,5,5,5
5041,15,4,4,1318.328491,confidential,2,15,2,0,Dhatitole,4,0,4,4,4
5042,1,10,10,1092.279541,confidential,1,15,1,0,Kagchhanpur,5,0,10,10,10
5042,2,3,3,1092.279541,confidential,1,15,1,0,Kanchanrup,5,0,3,3,3
5042,3,7,7,1092.279541,confidential,1,15,1,0,KANCHANPUR,5,0,7,6,7
5042,4,4,4,1092.279541,confidential,2,15,1,0,Kanchanpur,5,0,4,4,5
5042,5,2,2,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,2,2,2
5042,6,5,5,1092.279541,confidential,1,15,1,0,kanchanpur,5,0,5,4,5
5042,7,3,3,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,3,2,3
5042,8,6,6,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,6,6,6
5042,9,4,4,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,4,3,4
5042,10,4,4,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,4,4,6
5042,11,5,5,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,5,5,6
5042,12,2,2,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,2,2,4
5042,13,3,3,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,3,3,6
5042,14,5,5,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,5,5,6
5042,15,7,7,1092.279541,confidential,1,15,1,0,Kanchanpur,5,0,7,7,7
5043,1,2,2,1318.328491,confidential,1,15,2,0,Kadmaha,7,0,2,2,8
5043,2,3,3,1318.328491,confidential,1,15,2,0,Kanakpur,7,0,3,3,4
5043,3,4,4,1318.328491,confidential,2,15,2,0,Kanakpur,7,0,4,3,5
5043,4,6,6,1318.328491,confidential,1,15,2,0,Sada Tole,7,0,6,5,6
5043,5,4,4,1318.328491,confidential,1,15,2,0,Kadmaha,7,0,4,3,4
5043,6,4,4,1318.328491,confidential,1,15,2,0,Kanakpur,7,0,4,4,4
5043,7,5,5,1318.328491,confidential,1,15,2,0,Kanakpur,7,0,5,4,5
