hhid,code,consumed,source,Category,province,residence_type
0fc4-GqSJ-cxCm-gS55,301,yes,purchased,Legumes & nuts,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,302,yes,ownproduced,Legumes & nuts,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,308,yes,gifted,Legumes & nuts,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,311,yes,gifted,Legumes & nuts,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,313,yes,purchased,Legumes & nuts,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,401,yes,purchased,Vegetables,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,405,yes,purchased,Vegetables,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,407,yes,purchased,Vegetables,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,409,yes,purchased,Vegetables,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,410,yes,gifted,Vegetables,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,413,yes,ownproduced,Vegetables,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,504,yes,ownproduced,Meat,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,508,yes,purchased,Meat,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,509,yes,purchased,Meat,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,512,yes,gifted,Fish,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,515,yes,purchased,Meat,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,606,yes,purchased,Fruits,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,607,yes,gifted,Fruits,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,610,yes,gifted,Fruits,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,701,yes,gifted,Milk & milk products,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,702,yes,purchased,Milk & milk products,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,703,yes,purchased,Fats & oils,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,705,yes,gifted,Milk & milk products,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,706,yes,gifted,Milk & milk products,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,707,yes,gifted,Milk & milk products,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,812,yes,purchased,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,815,yes,ownproduced,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,817,yes,gifted,Sugary foods/beverages,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,820,yes,purchased,Cereals,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,821,yes,ownproduced,Roots & tubers,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,825,yes,ownproduced,Meat,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,826,yes,gifted,Fish,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,828,yes,gifted,Cereals,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,829,yes,purchased,Cereals,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,830,yes,gifted,Cereals,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,831,yes,gifted,Roots & tubers,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,833,yes,purchased,Legumes & nuts,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,838,yes,purchased,Roots & tubers,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,901,yes,purchased,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,903,yes,ownproduced,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,908,yes,ownproduced,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,909,yes,ownproduced,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,910,yes,ownproduced,Cereals,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,911,yes,gifted,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,913,yes,gifted,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,914,yes,purchased,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,915,yes,purchased,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,916,yes,purchased,Miscellaneous,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,5031,yes,ownproduced,Fish,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,5032,yes,purchased,Fish,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,5033,yes,purchased,Fish,Manicaland,Urban
0fc4-GqSJ-cxCm-gS55,5122,yes,ownproduced,Fish,Manicaland,Urban
xpoX-A1Ks-NXJU-tF3d,104,yes,ownproduced,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,107,yes,purchased,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,108,yes,gifted,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,111,yes,ownproduced,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,112,yes,ownproduced,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,114,yes,purchased,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,115,yes,ownproduced,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,204,yes,gifted,Roots & tubers,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,205,yes,purchased,Roots & tubers,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,206,yes,ownproduced,Roots & tubers,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,207,yes,purchased,Roots & tubers,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,303,yes,ownproduced,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,308,yes,ownproduced,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,309,yes,gifted,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,310,yes,gifted,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,311,yes,gifted,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,312,yes,gifted,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,313,yes,purchased,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,408,yes,gifted,Vegetables,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,411,yes,gifted,Vegetables,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,414,yes,gifted,Vegetables,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,501,yes,purchased,Eggs,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,505,yes,ownproduced,Meat,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,507,yes,ownproduced,Meat,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,514,yes,ownproduced,Fish,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,515,yes,purchased,Meat,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,601,yes,ownproduced,Fruits,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,603,yes,purchased,Fruits,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,605,yes,ownproduced,Fruits,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,608,yes,gifted,Fruits,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,609,yes,ownproduced,Fruits,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,701,yes,ownproduced,Milk & milk products,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,703,yes,purchased,Fats & oils,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,704,yes,purchased,Fats & oils,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,706,yes,purchased,Milk & milk products,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,707,yes,purchased,Milk & milk products,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,709,yes,purchased,Milk & milk products,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,802,yes,ownproduced,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,804,yes,purchased,Sugary foods/beverages,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,812,yes,ownproduced,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,817,yes,purchased,Sugary foods/beverages,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,820,yes,purchased,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,821,yes,purchased,Roots & tubers,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,823,yes,gifted,Eggs,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,824,yes,purchased,Meat,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,826,yes,gifted,Fish,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,828,yes,ownproduced,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,829,yes,gifted,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,830,yes,gifted,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,834,yes,gifted,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,835,yes,gifted,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,836,yes,purchased,Cereals,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,837,yes,gifted,Legumes & nuts,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,901,yes,gifted,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,902,yes,gifted,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,904,yes,purchased,Sugary foods/beverages,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,905,yes,ownproduced,Fruits,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,906,yes,purchased,Sugary foods/beverages,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,909,yes,ownproduced,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,911,yes,purchased,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,916,yes,purchased,Miscellaneous,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,5023,yes,ownproduced,Fish,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,5033,yes,gifted,Fish,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,5122,yes,gifted,Fish,Bulawayo,Rural
xpoX-A1Ks-NXJU-tF3d,5123,yes,ownproduced,Fish,Bulawayo,Rural
PyV5-4XRR-n4Kh-h8t2,101,yes,purchased,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,102,yes,purchased,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,104,yes,purchased,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,108,yes,ownproduced,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,112,yes,ownproduced,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,113,yes,ownproduced,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,115,yes,gifted,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,117,yes,ownproduced,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,118,yes,purchased,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,208,yes,ownproduced,Roots & tubers,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,302,yes,ownproduced,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,305,yes,gifted,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,307,yes,purchased,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,308,yes,purchased,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,310,yes,ownproduced,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,311,yes,ownproduced,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,312,yes,ownproduced,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,401,yes,purchased,Vegetables,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,402,yes,purchased,Vegetables,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,405,yes,ownproduced,Vegetables,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,406,yes,purchased,Vegetables,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,409,yes,purchased,Vegetables,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,411,yes,ownproduced,Vegetables,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,501,yes,ownproduced,Eggs,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,504,yes,ownproduced,Meat,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,508,yes,gifted,Meat,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,511,yes,gifted,Meat,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,514,yes,purchased,Fish,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,522,yes,purchased,Meat,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,601,yes,purchased,Fruits,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,603,yes,purchased,Fruits,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,607,yes,gifted,Fruits,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,610,yes,gifted,Fruits,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,701,yes,gifted,Milk & milk products,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,703,yes,purchased,Fats & oils,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,707,yes,purchased,Milk & milk products,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,801,yes,gifted,Sugary foods/beverages,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,802,yes,gifted,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,803,yes,ownproduced,Fats & oils,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,811,yes,gifted,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,812,yes,ownproduced,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,818,yes,purchased,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,821,yes,gifted,Roots & tubers,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,823,yes,purchased,Eggs,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,824,yes,ownproduced,Meat,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,827,yes,purchased,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,828,yes,gifted,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,833,yes,gifted,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,834,yes,gifted,Legumes & nuts,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,835,yes,ownproduced,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,836,yes,gifted,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,838,yes,ownproduced,Roots & tubers,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,902,yes,purchased,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,903,yes,gifted,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,906,yes,purchased,Sugary foods/beverages,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,909,yes,purchased,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,910,yes,ownproduced,Cereals,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,914,yes,purchased,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,915,yes,purchased,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,916,yes,gifted,Miscellaneous,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,5022,yes,purchased,Fish,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,5032,yes,purchased,Fish,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,5033,yes,purchased,Fish,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,5121,yes,gifted,Fish,Masvingo,Urban
PyV5-4XRR-n4Kh-h8t2,5123,yes,ownproduced,Fish,Masvingo,Urban
KeLy-LYrx-i386-XewT,101,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,103,yes,purchased,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,105,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,106,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,107,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,112,yes,purchased,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,117,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,118,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,202,yes,gifted,Roots & tubers,Manicaland,Urban
KeLy-LYrx-i386-XewT,205,yes,ownproduced,Roots & tubers,Manicaland,Urban
KeLy-LYrx-i386-XewT,301,yes,gifted,Legumes & nuts,Manicaland,Urban
KeLy-LYrx-i386-XewT,303,yes,purchased,Legumes & nuts,Manicaland,Urban
KeLy-LYrx-i386-XewT,306,yes,ownproduced,Legumes & nuts,Manicaland,Urban
KeLy-LYrx-i386-XewT,308,yes,purchased,Legumes & nuts,Manicaland,Urban
KeLy-LYrx-i386-XewT,312,yes,gifted,Legumes & nuts,Manicaland,Urban
KeLy-LYrx-i386-XewT,401,yes,gifted,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,402,yes,purchased,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,404,yes,gifted,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,406,yes,purchased,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,407,yes,ownproduced,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,409,yes,gifted,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,410,yes,gifted,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,411,yes,ownproduced,Vegetables,Manicaland,Urban
KeLy-LYrx-i386-XewT,506,yes,gifted,Meat,Manicaland,Urban
KeLy-LYrx-i386-XewT,508,yes,gifted,Meat,Manicaland,Urban
KeLy-LYrx-i386-XewT,509,yes,purchased,Meat,Manicaland,Urban
KeLy-LYrx-i386-XewT,514,yes,ownproduced,Fish,Manicaland,Urban
KeLy-LYrx-i386-XewT,515,yes,gifted,Meat,Manicaland,Urban
KeLy-LYrx-i386-XewT,601,yes,ownproduced,Fruits,Manicaland,Urban
KeLy-LYrx-i386-XewT,602,yes,gifted,Fruits,Manicaland,Urban
KeLy-LYrx-i386-XewT,603,yes,gifted,Fruits,Manicaland,Urban
KeLy-LYrx-i386-XewT,606,yes,purchased,Fruits,Manicaland,Urban
KeLy-LYrx-i386-XewT,608,yes,ownproduced,Fruits,Manicaland,Urban
KeLy-LYrx-i386-XewT,610,yes,purchased,Fruits,Manicaland,Urban
KeLy-LYrx-i386-XewT,701,yes,gifted,Milk & milk products,Manicaland,Urban
KeLy-LYrx-i386-XewT,702,yes,purchased,Milk & milk products,Manicaland,Urban
KeLy-LYrx-i386-XewT,704,yes,purchased,Fats & oils,Manicaland,Urban
KeLy-LYrx-i386-XewT,706,yes,purchased,Milk & milk products,Manicaland,Urban
KeLy-LYrx-i386-XewT,707,yes,gifted,Milk & milk products,Manicaland,Urban
KeLy-LYrx-i386-XewT,709,yes,gifted,Milk & milk products,Manicaland,Urban
KeLy-LYrx-i386-XewT,802,yes,ownproduced,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,803,yes,gifted,Fats & oils,Manicaland,Urban
KeLy-LYrx-i386-XewT,810,yes,gifted,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,814,yes,gifted,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,815,yes,purchased,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,816,yes,purchased,Sugary foods/beverages,Manicaland,Urban
KeLy-LYrx-i386-XewT,817,yes,purchased,Sugary foods/beverages,Manicaland,Urban
KeLy-LYrx-i386-XewT,822,yes,purchased,Roots & tubers,Manicaland,Urban
KeLy-LYrx-i386-XewT,832,yes,ownproduced,Roots & tubers,Manicaland,Urban
KeLy-LYrx-i386-XewT,834,yes,purchased,Legumes & nuts,Manicaland,Urban
KeLy-LYrx-i386-XewT,835,yes,gifted,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,836,yes,purchased,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,838,yes,ownproduced,Roots & tubers,Manicaland,Urban
KeLy-LYrx-i386-XewT,902,yes,gifted,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,907,yes,purchased,Sugary foods/beverages,Manicaland,Urban
KeLy-LYrx-i386-XewT,909,yes,purchased,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,910,yes,ownproduced,Cereals,Manicaland,Urban
KeLy-LYrx-i386-XewT,913,yes,ownproduced,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,914,yes,ownproduced,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,915,yes,gifted,Miscellaneous,Manicaland,Urban
KeLy-LYrx-i386-XewT,5021,yes,ownproduced,Fish,Manicaland,Urban
KeLy-LYrx-i386-XewT,5031,yes,ownproduced,Fish,Manicaland,Urban
KeLy-LYrx-i386-XewT,5033,yes,purchased,Fish,Manicaland,Urban
KeLy-LYrx-i386-XewT,5123,yes,ownproduced,Fish,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,101,yes,ownproduced,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,105,yes,ownproduced,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,106,yes,purchased,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,108,yes,ownproduced,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,113,yes,ownproduced,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,117,yes,gifted,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,206,yes,purchased,Roots & tubers,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,209,yes,gifted,Roots & tubers,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,301,yes,purchased,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,303,yes,gifted,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,305,yes,gifted,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,306,yes,purchased,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,309,yes,purchased,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,311,yes,ownproduced,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,312,yes,ownproduced,Legumes & nuts,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,401,yes,purchased,Vegetables,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,405,yes,ownproduced,Vegetables,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,406,yes,gifted,Vegetables,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,408,yes,gifted,Vegetables,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,409,yes,ownproduced,Vegetables,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,501,yes,ownproduced,Eggs,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,507,yes,purchased,Meat,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,508,yes,ownproduced,Meat,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,511,yes,gifted,Meat,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,512,yes,ownproduced,Fish,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,514,yes,gifted,Fish,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,601,yes,gifted,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,602,yes,purchased,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,603,yes,gifted,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,604,yes,gifted,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,606,yes,gifted,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,607,yes,purchased,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,608,yes,purchased,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,702,yes,gifted,Milk & milk products,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,703,yes,gifted,Fats & oils,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,707,yes,purchased,Milk & milk products,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,708,yes,gifted,Milk & milk products,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,709,yes,gifted,Milk & milk products,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,802,yes,ownproduced,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,811,yes,gifted,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,814,yes,purchased,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,822,yes,purchased,Roots & tubers,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,823,yes,ownproduced,Eggs,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,827,yes,ownproduced,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,828,yes,gifted,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,829,yes,ownproduced,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,902,yes,purchased,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,905,yes,gifted,Fruits,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,908,yes,ownproduced,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,909,yes,gifted,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,911,yes,gifted,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,912,yes,purchased,Cereals,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,913,yes,gifted,Miscellaneous,Manicaland,Urban
OdgZ-Fxv5-CZnt-5KbX,915,yes,purchased,Miscellaneous,Manicaland,Urban
